Trial_1,Trial_2,Trial_3,Trial_4,Trial_5,Trial_6,Trial_7,Trial_8,Trial_9,Trial_10,Trial_11,Trial_12,Trial_13,Trial_14,Trial_15,Trial_16,Trial_17,Trial_18,Trial_19,Trial_20,Trial_21,Trial_22,Trial_23,Trial_24,Trial_25,Trial_26,Trial_27,Trial_28,Trial_29,Trial_30,Trial_31,Trial_32,Trial_33,Trial_34,Trial_35,Trial_36,Trial_37,Trial_38,Trial_39,Trial_40,Trial_41,Trial_42,Trial_43,Trial_44,Trial_45,Trial_46,Trial_47,Trial_48,Trial_49,Trial_50,Trial_51,Trial_52,Trial_53,Trial_54,Trial_55,Trial_56,Trial_57,Trial_58,Trial_59,Trial_60,Trial_61,Trial_62,Trial_63,Trial_64,Trial_65,Trial_66,Trial_67,Trial_68,Trial_69,Trial_70,Trial_71,Trial_72,Trial_73,Trial_74,Trial_75,Trial_76,Trial_77,Trial_78,Trial_79,Trial_80,Trial_81,Trial_82,Trial_83,Trial_84,Trial_85,Trial_86,Trial_87,Trial_88,Trial_89,Trial_90,Trial_91,Trial_92,Trial_93,Trial_94,Trial_95,Trial_96,Trial_97,Trial_98,Trial_99,Trial_100
3.47,3.5,3.49,3.48,3.48,3.49,4.26,2.84,2.85,2.32,1.91,3.5,2.34,2.86,3.5,1.57,5.2,2.86,5.21,3.5,2.85,4.27,6.38,4.26,2.85,3.5,3.49,3.49,4.27,3.48,1.56,2.34,2.86,3.49,3.49,1.92,1.57,2.85,3.48,2.84,3.48,3.5,3.49,2.86,4.27,5.21,5.2,3.48,3.49,3.49,2.33,4.25,3.49,2.84,2.85,2.34,2.33,3.49,2.84,1.56,3.49,4.27,5.21,5.2,2.84,2.34,6.38,2.34,2.85,1.9,3.49,4.27,7.77,3.48,2.85,2.33,3.5,4.27,4.26,3.49,3.49,4.26,2.32,3.49,5.2,1.92,3.48,2.86,2.35,2.87,3.49,2.85,2.33,2.32,4.27,5.22,2.34,2.86,4.27,5.21
3.82,3.85,3.14,3.13,3.83,3.84,4.69,3.12,2.56,2.09,1.72,3.85,2.11,2.57,3.85,1.73,5.72,3.15,5.73,3.15,3.14,4.7,5.74,4.69,3.14,3.85,3.84,3.14,4.7,3.13,1.72,2.11,3.15,3.84,3.84,2.11,1.73,2.56,3.83,3.12,3.13,3.85,3.84,2.57,4.7,5.73,4.68,3.83,3.84,3.84,2.1,3.82,3.14,2.56,3.14,2.11,2.56,3.84,3.12,1.72,3.84,3.84,4.69,4.68,2.56,2.57,7.02,2.11,3.14,1.71,3.84,4.7,8.55,3.83,2.56,2.56,3.15,4.7,4.69,3.14,3.14,4.69,2.09,3.14,5.72,1.73,3.83,3.15,2.11,2.58,3.84,2.56,2.1,2.55,3.84,5.74,2.57,2.57,3.84,4.69
4.2,3.46,3.45,3.44,3.45,3.46,4.22,2.81,2.82,2.3,1.89,3.46,1.9,2.31,4.24,1.56,6.29,3.47,6.3,3.47,2.83,4.23,5.17,5.16,3.45,4.24,4.22,2.83,4.23,3.44,1.55,2.32,3.47,3.46,3.46,2.32,1.9,2.82,4.21,3.43,3.44,3.46,3.46,2.31,5.17,6.3,5.15,4.21,4.22,4.22,1.89,4.2,2.83,2.3,3.45,2.32,2.3,4.22,2.81,1.55,3.46,4.22,4.22,5.15,2.82,2.83,6.32,2.32,2.83,1.54,4.22,5.17,9.41,4.21,2.82,2.3,2.83,5.17,5.16,2.83,3.45,5.16,1.88,3.45,5.15,1.9,4.21,3.47,2.32,2.32,3.46,2.82,2.31,2.81,3.46,6.31,2.31,2.83,4.22,4.22
4.62,3.11,3.1,3.78,3.8,3.11,3.8,3.09,3.1,2.07,1.7,3.11,2.09,2.54,4.66,1.72,6.92,3.12,5.67,3.12,2.55,3.81,4.65,5.68,3.1,4.66,4.64,3.11,3.81,3.78,1.71,2.55,3.12,3.11,3.81,2.55,1.71,2.54,3.79,3.77,3.78,3.81,3.81,2.08,5.69,5.67,5.67,4.63,3.8,4.64,1.7,4.62,3.11,2.53,3.1,2.55,2.07,4.64,2.53,1.39,3.81,4.64,4.64,4.63,2.54,3.11,6.95,2.09,2.55,1.39,4.64,4.65,8.47,3.79,2.54,2.07,3.11,5.69,5.68,3.11,3.8,5.68,1.69,3.1,5.67,1.71,4.63,3.12,2.55,2.55,3.81,3.1,2.54,2.53,3.81,6.94,2.54,2.55,3.8,4.64
4.16,2.8,3.41,4.16,4.18,2.8,3.42,2.78,2.79,1.86,1.87,3.42,2.3,2.29,5.13,1.89,7.61,3.43,6.24,3.43,2.81,4.19,4.18,5.11,2.79,4.19,4.18,3.42,3.43,3.4,1.88,2.29,3.43,2.8,4.19,2.81,1.54,2.29,3.41,4.15,4.16,3.43,3.43,1.87,6.26,6.24,6.24,4.17,3.42,4.18,1.53,5.08,2.8,2.78,3.41,2.29,2.28,5.1,2.28,1.53,4.19,5.1,5.1,5.09,2.79,3.42,7.65,2.3,2.81,1.53,4.18,5.12,9.32,3.41,2.29,2.28,2.8,5.12,5.11,3.42,3.42,5.11,1.86,2.79,6.24,1.54,4.17,3.43,2.81,2.81,4.19,2.79,2.29,2.28,3.43,6.25,2.29,2.81,3.42,4.18
3.74,3.08,3.75,3.74,3.76,2.52,3.76,3.06,3.07,1.67,1.68,3.76,2.53,2.06,5.64,2.08,8.37,3.77,6.86,3.09,2.53,4.61,4.6,5.62,2.51,4.61,4.6,3.76,3.09,3.74,2.07,2.52,3.77,2.52,4.61,3.09,1.39,2.52,3.75,4.57,3.74,3.09,3.09,2.06,5.63,6.86,6.86,3.75,3.76,4.6,1.68,4.57,3.08,3.06,3.07,2.52,2.51,4.59,2.51,1.68,4.61,5.61,5.61,4.58,3.07,3.76,6.88,2.53,3.09,1.38,3.76,5.63,10.25,3.07,2.06,2.51,3.08,4.61,5.62,3.76,3.76,4.6,1.67,3.07,5.62,1.69,3.75,3.77,3.09,3.09,4.61,3.07,2.06,2.05,3.09,6.88,2.52,2.53,3.76,4.6
3.37,2.77,3.37,4.11,4.14,2.77,4.14,3.37,2.76,1.5,1.85,3.38,2.78,2.27,6.2,2.29,9.21,4.15,6.17,2.78,2.28,4.15,5.06,5.06,2.76,4.15,4.14,3.38,3.4,4.11,1.86,2.27,4.15,2.77,5.07,3.4,1.25,2.27,4.13,5.03,4.11,2.78,3.4,1.85,6.19,7.55,6.17,4.13,4.14,5.06,1.51,5.03,3.39,2.75,2.76,2.77,2.26,4.13,2.76,1.85,4.15,6.17,5.05,5.04,3.38,4.14,7.57,2.28,3.4,1.52,4.14,5.07, ,3.38,1.85,2.76,3.39,4.15,6.18,3.38,4.14,4.14,1.5,3.38,6.18,1.86,3.37,4.15,3.4,2.78,5.07,3.38,2.27,2.26,3.4,6.19,2.77,2.78,4.14,5.06
3.03,3.05,3.71,3.7,4.55,3.05,4.55,3.03,2.48,1.35,1.66,3.04,3.06,2.04,5.58,2.06,8.29,4.57,5.55,3.06,2.05,3.73,5.57,5.57,3.04,4.57,4.55,3.04,3.06,4.52,1.67,2.5,3.73,2.49,4.56,3.74,1.12,2.04,3.72,5.53,3.7,2.5,3.74,2.04,6.81,8.31,6.79,3.72,3.73,5.57,1.66,5.53,3.05,2.47,3.04,3.05,2.03,4.54,3.04,1.66,4.57,6.79,4.54,4.54,3.72,3.73,6.81,2.05,3.06,1.37,4.55,5.58, ,3.72,2.04,2.48,3.73,3.73,6.8,3.72,3.73,4.55,1.35,3.04,6.8,2.05,3.71,4.57,3.74,3.06,5.58,3.72,2.5,2.49,3.74,6.81,3.05,2.5,4.55,5.57
3.33,3.36,3.34,3.33,4.09,3.36,4.09,2.73,2.23,1.49,1.49,3.34,2.75,1.84,6.14,2.27,9.12,4.11,6.11,3.37,1.84,4.1,6.13,6.13,2.74,5.03,4.09,2.74,3.37,4.07,1.84,2.75,3.36,2.24,4.1,4.11,1.01,1.84,3.35,4.98,4.07,2.75,4.11,1.84,6.13,9.14,6.11,4.09,4.1,5.01,1.83,6.08,2.74,2.22,3.34,2.74,2.23,4.99,2.74,1.83,4.11,6.11,4.09,4.99,4.09,4.1,7.49,2.26,2.75,1.51,5.01,6.14, ,4.09,2.24,2.23,3.36,4.1,7.48,4.09,4.1,5.01,1.49,2.74,7.48,1.84,4.08,5.03,3.37,3.37,6.14,4.09,2.25,2.24,3.37,6.13,3.36,2.75,5.01,6.13
3.66,3.02,3.67,3.66,4.5,3.7,3.68,2.46,2.01,1.64,1.34,3.67,2.47,2.02,5.53,2.5,10.03,3.7,5.5,3.71,2.02,4.51,5.52,6.74,3.01,5.53,4.5,3.01,3.03,3.66,1.66,3.03,3.7,2.02,3.69,4.52,0.91,1.66,3.01,4.48,4.48,2.47,3.7,1.66,6.74,8.23,5.5,3.68,3.69,5.51,1.65,6.69,3.01,2.44,3.67,2.47,2.01,4.49,3.01,1.65,4.52,6.72,3.68,5.49,4.5,3.69,6.74,2.03,2.47,1.66,5.51,6.75, ,3.68,2.02,2.01,3.7,4.51,8.23,4.5,4.51,4.51,1.34,2.47,6.73,2.02,4.49,5.53,3.71,3.71,6.75,3.68,2.02,2.02,3.71,6.74,3.7,2.47,4.51,6.74
3.29,2.72,4.04,4.03,4.95,3.33,4.05,2.21,1.81,1.8,1.47,3.3,2.72,2.22,6.08,2.75, ,3.33,6.05,4.08,1.82,4.06,6.07,7.41,2.71,4.98,4.95,2.71,2.73,4.03,1.83,2.73,4.07,2.22,3.32,4.97, ,1.49,2.71,4.93,4.03,2.72,3.33,1.83,7.41,9.05,6.05,3.31,3.32,4.96,1.48,7.36,3.31,2.68,4.04,2.72,1.81,4.94,3.31,1.82,4.97,6.05,3.31,6.04,4.05,3.32,7.41,1.83,2.22,1.83,4.96,6.07, ,4.05,1.82,1.81,4.07,4.06,9.05,4.05,4.06,4.96,1.47,2.22,7.4,2.22,4.04,4.98,4.08,3.34,6.07,4.05,1.82,2.22,3.34,7.41,4.07,2.72,4.06,6.07
3.62,2.99,4.44,4.43,4.45,3.66,4.46,1.99,1.99,1.98,1.32,2.97,2.45,2.44,5.47,2.47, ,3.66,6.66,4.49,1.64,4.47,6.68,8.15,2.44,5.48,5.45,2.98,3.0,4.43,1.65,3.0,4.48,2.44,3.65,5.47, ,1.34,2.98,5.42,4.43,2.99,3.0,1.65,6.67,9.96,6.66,2.98,3.65,4.46,1.33,8.1,2.98,2.95,4.44,2.99,1.99,5.43,2.98,2.0,4.47,6.66,2.98,6.64,4.46,3.65,6.67,1.65,2.44,2.01,5.46,6.68, ,4.46,1.64,1.99,4.48,3.65,9.96,4.46,4.47,4.46,1.32,2.44,6.66,2.0,3.64,5.48,4.49,3.67,5.46,3.64,2.0,2.44,3.01,6.67,3.66,2.99,4.47,5.46
3.98,2.69,4.0,3.99,4.9,3.29,4.01,1.79,2.19,1.78,1.19,2.67,2.7,2.2,4.92,2.22, ,3.29,5.99,4.94,1.48,4.92,6.01,7.33,2.68,4.93,6.0,3.28,3.3,3.99,1.48,3.3,4.93,2.68,4.02,6.02, ,1.47,2.68,4.88,3.99,2.69,3.3,1.82,7.34,8.96,7.33,3.28,4.02,4.91,1.46,7.29,3.28,2.65,4.88,2.69,2.19,5.97,2.68,1.8,4.02,5.99,2.68,7.3,4.01,4.02,6.0,1.82,2.2,1.81,4.91,7.35, ,4.91,1.8,1.79,4.93,4.02,8.96,4.91,4.02,4.91,1.45,2.68,5.99,1.8,3.28,4.93,4.04,4.04,6.01,3.28,1.8,2.68,3.31,7.34,4.03,3.29,4.92,6.01
4.38,2.96,3.6,4.39,4.41,3.62,4.41,1.61,2.41,1.96,1.31,2.4,2.43,1.98,4.43,2.44, ,3.62,5.39,5.43,1.63,5.41,5.41,6.6,2.41,5.42,5.4,3.61,3.63,3.59,1.63,3.63,5.42,2.95,4.42,6.62, ,1.32,2.95,4.39,4.39,2.42,2.97,1.64,8.07,8.06,8.06,3.61,3.62,4.42,1.61,6.56,3.61,2.92,5.37,2.96,1.97,5.37,2.95,1.62,3.62,6.59,2.41,6.57,4.41,3.62,5.4,2.0,1.98,1.63,4.42,8.09, ,5.4,1.98,1.61,4.44,3.62,9.86,5.4,4.42,5.4,1.6,2.41,6.59,1.62,2.95,5.42,3.64,3.64,6.61,2.95,1.62,2.41,3.64,6.61,4.43,3.62,4.43,5.41
4.82,2.66,3.24,3.95,4.85,3.98,3.97,1.45,2.17,2.16,1.18,2.64,2.67,1.78,3.99,2.68, ,3.98,5.93,4.89,1.79,5.95,4.87,7.26,2.17,4.88,5.94,3.97,3.99,3.23,1.79,3.27,4.88,3.25,4.86,5.96, ,1.45,3.25,3.95,4.83,2.66,3.27,1.8,8.88,7.25,7.25,3.97,3.26,3.98,1.77,5.9,3.25,3.21,4.83,3.26,2.17,5.91,2.65,1.46,3.98,5.93,2.65,7.23,4.85,3.26,4.86,1.8,1.78,1.79,4.86,7.28, ,4.86,2.18,1.45,4.0,3.26,8.87,5.94,3.98,5.94,1.76,2.65,7.25,1.46,3.25,5.96,3.28,3.28,5.95,2.65,1.46,2.17,4.0,5.95,3.99,3.98,3.99,5.95
4.34,2.93,2.92,3.55,4.36,3.58,4.37,1.3,2.39,2.38,1.3,2.9,2.94,1.96,3.59,2.95, ,4.38,6.52,5.38,1.97,6.55,4.38,7.99,2.39,4.39,5.35,4.37,3.59,3.55,1.61,3.6,5.37,2.92,4.37,5.36, ,1.3,2.92,4.35,4.35,2.93,3.6,1.98,7.99,6.52,6.52,3.57,3.59,3.58,1.95,5.31,3.58,2.89,5.31,3.59,1.95,5.32,2.92,1.61,3.58,6.52,2.92,6.51,4.36,2.93,4.37,1.62,1.96,1.97,4.37,8.01, ,5.35,1.96,1.6,4.4,2.93,7.98,5.35,4.38,5.35,1.94,2.92,6.52,1.61,3.58,6.56,2.95,3.61,6.55,2.92,1.61,2.39,3.6,6.55,3.59,4.38,4.39,6.55
3.91,2.64,2.63,3.19,4.8,3.22,4.81,1.17,2.63,2.62,1.17,2.61,2.65,1.76,3.95,3.25, ,3.94,7.17,5.92,1.77,5.89,4.82,8.79,2.63,4.83,5.89,3.93,3.95,3.91,1.45,3.96,4.83,3.21,4.81,5.9, ,1.17,3.21,4.79,4.79,3.22,3.96,2.18,8.79,5.87,7.17,3.21,3.23,3.94,2.15,5.84,3.22,3.18,5.84,3.95,1.75,5.85,3.21,1.45,3.22,5.87,2.63,5.86,4.8,2.64,3.93,1.78,1.76,1.77,3.93,8.81, ,5.89,2.16,1.44,3.96,2.64,7.18,4.81,4.82,5.89,1.75,3.21,7.17,1.77,3.94,5.9,3.25,3.97,5.89,2.63,1.45,2.63,3.96,7.21,3.95,4.82,4.83,5.89
3.52,2.38,2.37,2.87,5.28,2.9,5.29,1.29,2.89,2.36,1.29,2.87,2.38,1.58,3.55,2.92, ,4.33,7.89,5.33,1.59,5.3,5.3,9.67,2.89,5.31,5.3,4.32,4.35,4.3,1.3,3.56,4.35,2.89,4.33,6.49, ,1.05,3.53,4.31,5.27,3.54,4.36,2.4,9.67,6.46,7.89,3.53,2.91,4.33,1.93,6.42,2.9,2.86,6.42,3.55,1.93,5.26,3.53,1.6,3.54,6.46,2.37,5.27,5.28,2.38,3.54,1.96,1.58,1.59,3.54,7.93, ,6.48,2.38,1.3,4.36,2.9,7.9,5.29,4.34,5.3,1.57,3.53,7.89,1.95,4.33,6.49,2.92,4.37,5.3,2.37,1.3,2.89,4.36,7.93,3.55,5.3,4.35,6.48
3.87,2.14,2.13,2.58,5.81,2.61,4.76,1.42,3.18,2.6,1.16,2.58,2.62,1.42,3.19,2.63, ,4.76,7.1,4.8,1.75,5.83,5.83,8.7,2.6,5.84,5.83,3.89,4.79,4.73,1.17,3.2,3.91,3.18,3.9,7.14, ,1.16,3.18,3.88,5.8,3.89,3.92,2.64,10.64,7.11,8.68,3.18,2.62,4.76,2.12,5.78,2.61,2.57,5.78,3.91,1.74,4.73,3.88,1.76,3.19,5.81,2.61,4.74,4.75,2.14,3.19,1.76,1.42,1.75,3.89,8.72, ,7.13,2.14,1.43,4.8,3.19,8.69,5.82,4.77,4.77,1.73,3.88,7.1,1.75,3.9,7.14,3.21,4.81,5.83,2.13,1.43,2.6,4.8,8.72,3.91,5.83,3.91,7.13
3.48,2.35,2.34,2.84,5.23,2.35,4.28,1.56,2.86,2.86,1.28,2.84,2.88,1.28,2.87,2.89, ,5.24,7.81,4.32,1.57,5.25,5.25,9.57,2.86,6.42,5.25,3.5,4.31,5.2,1.05,2.88,4.3,3.5,4.29,7.85, ,1.04,3.5,4.27,6.38,4.28,4.31,2.9, ,6.4,7.81,2.86,2.36,4.28,2.33,6.36,2.35,2.83,5.2,3.52,1.91,5.2,4.27,1.94,3.51,6.39,2.35,5.21,5.23,2.35,2.87,1.94,1.56,1.93,4.28,9.59, ,6.42,2.35,1.57,5.28,2.87,9.56,6.4,4.29,5.25,1.56,3.49,6.39,1.57,4.29,6.43,3.53,5.29,6.41,1.92,1.57,2.86,4.32,7.85,3.52,5.25,3.52,7.84
3.83,2.11,2.11,2.56,4.71,2.59,3.85,1.4,3.15,3.15,1.41,3.12,3.17,1.41,3.16,3.18, ,4.72,7.03,3.89,1.73,4.72,4.72,10.53,3.15,5.78,5.78,3.85,4.74,4.68,0.94,3.17,4.73,3.85,4.72,7.06, ,1.14,3.15,3.84,5.74,3.85,4.74,3.19, ,7.04,7.03,2.57,2.6,3.85,2.56,5.72,2.11,3.11,5.72,3.87,1.72,4.68,4.7,2.13,3.16,7.03,2.59,5.73,4.71,2.59,3.16,2.13,1.4,1.74,4.71,8.63, ,7.06,2.11,1.41,5.81,2.58,10.52,7.04,3.86,5.78,1.72,3.84,7.03,1.73,3.86,5.79,3.88,5.82,7.05,1.73,1.41,2.57,4.75,8.64,3.87,4.72,3.87,7.06
4.21,1.9,2.32,2.82,5.18,2.33,4.24,1.54,2.83,3.47,1.55,2.81,2.85,1.55,2.84,2.86, ,5.19,7.73,4.28,1.9,4.25,4.25, ,2.83,5.2,6.36,4.24,5.21,5.15, ,2.85,5.2,3.46,5.19,7.77, ,1.03,2.83,4.22,5.17,3.46,5.21,3.51, ,7.74,7.73,2.31,2.86,4.24,2.3,6.29,2.32,2.8,6.29,4.26,1.89,5.15,5.17,1.92,3.48,6.33,2.33,6.3,5.18,2.33,2.84,2.34,1.54,1.91,5.18,9.49, ,6.35,2.32,1.27,5.23,2.84, ,7.74,4.25,6.36,1.55,4.22,7.73,1.56,4.25,6.37,4.27,6.4,7.76,1.9,1.55,2.31,5.23,7.78,3.48,5.19,3.48,7.77
